"id","url","supermarket","zip_code","category","name","description","trademark","trademark_propietary_flag","price","reference_price","reference_unit","offer_flag","offer_price","offer_type","insert_date"
25862512,https://www.dia.es/compra-online/despensa/salsas/mayonesa-y-otras-salsas/p/104003,dia.es,"28020",despensa|salsas|mayonesa_y_otras_salsas,PRIMA mayonesa original bote 400 ml,,prima,false,2.99,7.48,l,,,,2023-03-15 00:00:00.000
25866079,https://tienda.mercadona.es/product/12364/huevos-chocolate-hacendado-dibujo-con-sorpresa-pack-3,mercadona.es,"28020",azucar_caramelos_y_chocolate|chocolate,Huevos de chocolate Hacendado dibujo,Pack-3,hacendado,true,1.6,26.667,kg,false,,,2023-03-15 00:00:00.000
25868552,https://tienda.mercadona.es/product/74538/eau-toilette-mujer-960-sport-water-frasco,mercadona.es,"28020",cuidado_facial_y_corporal|perfume_y_colonia,Eau de toilette mujer 9.60 Sport water,Frasco,otras marcas,false,3.9,1.95,"100ml",false,,,2023-03-15 00:00:00.000
25867894,https://tienda.mercadona.es/product/44281/champu-liss-frizz-control-deliplus-cabello-rebelde-con-vitamina-queratina-bote,mercadona.es,"28020",cuidado_del_cabello|champu,Champú Liss Frizz Control Deliplus cabello rebelde,Bote,deliplus,true,1.8,0.45,"100ml",false,,,2023-03-15 00:00:00.000
25866966,https://tienda.mercadona.es/product/9487/cereales-copos-trigo-integral-arroz-hacendado-banados-chocolate-con-leche-linnea-v-caja,mercadona.es,"28020",cereales_y_galletas|cereales,Cereales copos de trigo integral y arroz Hacendado bañados en chocolate con leche,Caja,hacendado,true,2.4,6.4,kg,false,,,2023-03-15 00:00:00.000
25861214,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/galletas/p/83648,dia.es,"28020",despensa|desayunos_y_dulces|galletas,DIA GALLETECA galletas digestive paquete 800 gr,,dia,true,1.95,2.44,kg,,,,2023-03-15 00:00:00.000
25862954,https://www.dia.es/compra-online/bebidas/bebidas-isotonicas-y-energeticas/p/286186,dia.es,"28020",bebidas|bebidas_isotonicas_y_energeticas,"4MOVE bebida isotónica multifrutas botella 750 ml",,,,1.2,1.6,l,,,,2023-03-15 00:00:00.000
25859705,https://www.carrefour.es/supermercado/bombilla-led-estandar-philips-60w-e27-calida-2ud/R-VC4AECOMM-592202/p,carrefour.es,"28020",limpieza_y_hogar|bazar|bombillas_y_tubos,Bombilla Led Estandar Philips 60W E27 Cálida 2ud,,otras marcas,false,6.79,3.39,ud,,,,2023-03-15 00:00:00.000
25859713,https://www.carrefour.es/supermercado/gel-de-encendido-carcoa-1-l/R-prod68958/p,carrefour.es,"28020",limpieza_y_hogar|bazar|barbacoas_y_accesorios,Gel de Encendido Carcoa 1 L.,,otras marcas,false,7.5,7.5,l,,,,2023-03-15 00:00:00.000
25863340,https://www.dia.es/compra-online/bodega/espumosos/p/273424,dia.es,"28020",bodega|espumosos,DIA SIDRALLERO sidra espumosa botella 75 cl,,dia,true,1.55,2.07,l,,,,2023-03-15 00:00:00.000
25866995,https://tienda.mercadona.es/product/23668/snack-con-proteinas-belladieta-sabor-coco-chocolate-negro-enervit-caja,mercadona.es,"28020",cereales_y_galletas|cereales,Snack con proteínas Belladieta sabor coco y chocolate negro,Caja,otras marcas,false,2.6,32.099,kg,false,,,2023-03-15 00:00:00.000
25867012,https://tienda.mercadona.es/product/14213/galletas-digestive-avena-hacendado-paquete,mercadona.es,"28020",cereales_y_galletas|galletas,Galletas Digestive avena Hacendado,Paquete,hacendado,true,1.2,2.824,kg,false,,,2023-03-15 00:00:00.000
25868096,https://tienda.mercadona.es/product/73984/crema-cara-cuerpo-manos-nivea-men-lata,mercadona.es,"28020",cuidado_facial_y_corporal|afeitado_y_cuidado_para_hombre,"Crema cara, cuerpo y manos Nivea Men",Lata,otras marcas,false,3.5,2.334,"100ml",false,,,2023-03-15 00:00:00.000
25864715,https://www.dia.es/compra-online/bebe/potitos-y-tarritos/p/1931,dia.es,"28020",bebe|potitos_y_tarritos,HERO Baby menestra con jamón y ternera tarrito 235 gr,,hero b,false,2.05,8.72,kg,,,,2023-03-15 00:00:00.000
25860971,https://www.dia.es/compra-online/despensa/lacteos-y-huevos/leche/p/27258,dia.es,"28020",despensa|lacteos_y_huevos|leche,PULEVA leche entera calcio envase 1 lt,,puleva,false,1.59,1.59,l,,,,2023-03-15 00:00:00.000
25867638,https://tienda.mercadona.es/product/61289/maiz-dulce-hacendado-ultracongelado-paquete,mercadona.es,"28020",congelados|verdura,Maíz dulce Hacendado ultracongelado,Paquete,hacendado,true,1.2,3.0,kg,false,,,2023-03-15 00:00:00.000
25866176,https://tienda.mercadona.es/product/9259/papilla-zanahorias-con-arroz-caldito-pollo-hero-baby-6-meses-tarrito,mercadona.es,"28020",bebe|alimentacion_infantil,Papilla zanahorias con arroz en caldito de pollo Hero baby +6 meses,Tarrito,otras marcas,false,2.0,8.511,kg,false,,,2023-03-15 00:00:00.000
25867811,https://tienda.mercadona.es/product/80057/sopa-miso-paquete,mercadona.es,"28020",conservas_caldos_y_cremas|sopa_y_caldo,Sopa de miso,Paquete,otras marcas,false,2.25,28.626,kg,false,,,2023-03-15 00:00:00.000
25859649,https://www.carrefour.es/supermercado/set-8-hermeticos-de-vidrio/R-VC4AECOMM-677683/p,carrefour.es,"28020",limpieza_y_hogar|menaje|hermeticos,Set 8 Herméticos de Vidrio,,otras marcas,false,25.0,25.0,ud,,,,2023-03-15 00:00:00.000
25870415,https://tienda.mercadona.es/product/4265/spaghetti-carbonara-hacendado-bandeja,mercadona.es,"28020",pizzas_y_platos_preparados|platos_preparados_calientes,Spaghetti carbonara Hacendado,Bandeja,hacendado,true,2.3,8.215,kg,false,,,2023-03-15 00:00:00.000
25855258,https://www.carrefour.es/supermercado/queso-emmental-loncheado-carrefour-sin-lactosa-150-g/R-784418122/p,carrefour.es,"28020",productos_frescos|quesos|gouda_y_emmental,Queso emmental loncheado Carrefour sin lactosa 150 g.,,carrefour,true,2.19,14.6,kg,,,,2023-03-15 00:00:00.000
25859650,https://www.carrefour.es/supermercado/recipiente-hermetico-rectangular-de-cristal-1-l-transparente/R-846900584/p,carrefour.es,"28020",limpieza_y_hogar|menaje|hermeticos,Recipiente Hermético Rectangular de Cristal 1 L. - Transparente,,otras marcas,false,4.99,4.99,ud,,,,2023-03-15 00:00:00.000
25862399,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/legumbres/p/282304,dia.es,"28020",despensa|arroz_y_legumbres|legumbres,LUENGO soja texturizada bolsa 200 gr,,luengo,false,2.79,13.95,kg,,,,2023-03-15 00:00:00.000
25864317,https://www.dia.es/compra-online/cuidado-personal/cuidado-bucal/p/285578,dia.es,"28020",cuidado_personal|cuidado_bucal,COLGATE pasta dentífrica max white ultra tubo 50 ml,,colgate,false,6.49,129.8,l,,,,2023-03-15 00:00:00.000
25864848,https://www.dia.es/compra-online/cuidado-del-hogar/cuidado-de-la-ropa/p/274023,dia.es,"28020",cuidado_del_hogar|cuidado_de_la_ropa,DIA SUPER PACO detergente máquina pieles sensibles en cápsulas 18 uds,,dia,true,4.59,0.26,lavado,,,,2023-03-15 00:00:00.000
25867974,https://tienda.mercadona.es/product/73171/coloracion-permanente-740-rubio-cobrizo-intenso-deliplus-colorcor-caja,mercadona.es,"28020",cuidado_del_cabello|coloracion_cabello,Coloración permanente 7.40 rubio cobrizo intenso Deliplus,Caja,deliplus,true,3.9,3.9,ud,false,,,2023-03-15 00:00:00.000
25857139,https://www.carrefour.es/supermercado/atun-claro-al-natural-calvo-pack-de-6-unidades-de-56-g/R-fprod1370011/p,carrefour.es,"28020",la_despensa|conservas_sopas_y_precocinados|conservas_de_pescado_y_marisco,Atún claro al natural Calvo pack de 6 unidades de 56 g.,,otras marcas,false,6.75,20.09,kg,,,,2023-03-15 00:00:00.000
25865273,https://www.dia.es/compra-online/mascotas/gatos/p/244946,dia.es,"28020",mascotas|gatos,ULTIMA alimento para gatos esterilizados bolsa 800 gr,,ultima,false,5.75,7.19,kg,,,,2023-03-15 00:00:00.000
25862996,https://www.dia.es/compra-online/bebidas/cervezas/nacionales/p/192,dia.es,"28020",bebidas|cervezas|nacionales,DIA RAMBLERS cerveza lager lata 33 cl,,dia,true,0.33,1.0,l,,,,2023-03-15 00:00:00.000
25856901,https://www.carrefour.es/supermercado/preparado-para-flan-y-natillas-flanin-el-nino-maizena-192-g/R-521004421/p,carrefour.es,"28020",la_despensa|dulce_y_desayuno|reposteria_para_preparar,Preparado para flan y natillas Flanín El niño Maizena 192 g.,,otras marcas,false,1.25,6.51,kg,,,,2023-03-15 00:00:00.000
25859445,https://www.carrefour.es/supermercado/cubo-de-basura-acero-carrefour-home-de-30-l/R-VC4AECOMM-482079/p,carrefour.es,"28020",limpieza_y_hogar|utensilios_de_limpieza|cubos_de_basura,Cubo de Basura Acero CARREFOUR HOME de 30 l.,,otras marcas,false,39.9,39.9,ud,,,,2023-03-15 00:00:00.000
25860933,https://www.dia.es/compra-online/despensa/lacteos-y-huevos/leche/p/613,dia.es,"28020",despensa|lacteos_y_huevos|leche,LA LECHERA leche condensada lata 370 gr,,la lechera,false,2.79,7.54,kg,,,,2023-03-15 00:00:00.000
25867989,https://tienda.mercadona.es/product/77795/coloracion-permanente-garnier-635-rubio-caramelo-color-sensation-caja,mercadona.es,"28020",cuidado_del_cabello|coloracion_cabello,Coloración permanente Garnier 6.35 rubio caramelo,Caja,otras marcas,false,3.5,3.5,ud,false,,,2023-03-15 00:00:00.000
25862437,https://www.dia.es/compra-online/despensa/aceites-vinagres-y-alinos/aceites/p/280401,dia.es,"28020",despensa|aceites_vinagres_y_alinos|aceites,LA ESPAÑOLA aceite de oliva virgen extra a la guindilla botella 250 ml,,la española,false,2.99,11.96,l,,,,2023-03-15 00:00:00.000
25860893,https://www.dia.es/compra-online/frescos/verduras-y-hortalizas/verduras-y-ensaladas-preparadas/p/272831,dia.es,"28020",frescos|verduras_y_hortalizas|verduras_y_ensaladas_preparadas,DIA VEGECAMPO dúo canónigos y rúcula bolsa 100 gr,,dia,true,1.3,13.0,kg,,,,2023-03-15 00:00:00.000
25864985,https://www.dia.es/compra-online/cuidado-del-hogar/papel/p/276682,dia.es,"28020",cuidado_del_hogar|papel,DIA LA LLAMA papel higiénico acolchado 3 capas paquete 6 uds,,dia,true,2.99,0.5,ud,,,,2023-03-15 00:00:00.000
25857080,https://www.carrefour.es/supermercado/bagels-semillas-bimbo-4-ud/R-VC4AECOMM-479585/p,carrefour.es,"28020",la_despensa|panaderia_bolleria_y_pasteleria|especialidades_de_pan,Bagels semillas Bimbo 4 ud.,,otras marcas,false,2.85,9.5,kg,,,,2023-03-15 00:00:00.000
25867363,https://tienda.mercadona.es/product/51167/mousse-queso-ajo-finas-hierbas-hacendado-tarrina,mercadona.es,"28020",charcuteria_y_quesos|queso_untable_y_fresco,"Mousse de queso, ajo y finas hierbas Hacendado",Tarrina,hacendado,true,1.3,8.667,kg,false,,,2023-03-15 00:00:00.000
25860529,https://www.dia.es/compra-online/frescos/charcuteria-y-quesos/cocidos/p/273738,dia.es,"28020",frescos|charcuteria_y_quesos|cocidos,DIA NUESTRA ALACENA jamón cocido extra braseado 97% envase 200 gr,,dia,true,2.85,14.25,kg,,,,2023-03-15 00:00:00.000
25861741,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/caramelos-chicles-y-golosinas/p/278213,dia.es,"28020",despensa|desayunos_y_dulces|caramelos_chicles_y_golosinas,TRIDENT chicle 60 minutos sabor hierbabuena bolsa 60 gr,,trident,false,1.79,29.83,kg,,,,2023-03-15 00:00:00.000
25861680,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/caramelos-chicles-y-golosinas/p/66713,dia.es,"28020",despensa|desayunos_y_dulces|caramelos_chicles_y_golosinas,WERTHER`S Original caramelos de nata sin azúcar bolsa 90 gr,,werther,false,2.39,26.56,kg,,,,2023-03-15 00:00:00.000
25866954,https://tienda.mercadona.es/product/9508/cereales-copos-trigo-chocodays-hacendado-con-chocolate-caja,mercadona.es,"28020",cereales_y_galletas|cereales,Cereales copos de trigo Chocodays Hacendado con chocolate,Caja,hacendado,true,1.75,3.5,kg,false,,,2023-03-15 00:00:00.000
25870458,https://tienda.mercadona.es/product/23139/albondigas-pollo-hacendado-bote,mercadona.es,"28020",pizzas_y_platos_preparados|platos_preparados_calientes,Albóndigas de pollo Hacendado,Bote,hacendado,true,1.8,4.286,kg,false,,,2023-03-15 00:00:00.000
25870452,https://tienda.mercadona.es/product/22726/fabada-asturiana-litoral-bote,mercadona.es,"28020",pizzas_y_platos_preparados|platos_preparados_calientes,Fabada asturiana Litoral,Bote,otras marcas,false,2.5,5.953,kg,false,,,2023-03-15 00:00:00.000
25861217,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/galletas/p/89449,dia.es,"28020",despensa|desayunos_y_dulces|galletas,GULLON galleta digestive avena chocolate paquete 425 grs,,gullon,false,2.29,5.39,kg,,,,2023-03-15 00:00:00.000
25868515,https://tienda.mercadona.es/product/35373/laca-unas-secado-rapido-deliplus-157-verde,mercadona.es,"28020",cuidado_facial_y_corporal|manicura_y_pedicura,Laca de uñas secado rápido Deliplus 157 verde,,deliplus,true,2.0,2.0,ud,false,,,2023-03-15 00:00:00.000
25862548,https://www.dia.es/compra-online/despensa/salsas/mayonesa-y-otras-salsas/p/285506,dia.es,"28020",despensa|salsas|mayonesa_y_otras_salsas,AL DIANTE salsa pesto verde frasco 185 gr,,al diante,false,1.99,10.76,kg,,,,2023-03-15 00:00:00.000
25862771,https://www.dia.es/compra-online/despensa/pan/picos-de-pan/p/143014,dia.es,"28020",despensa|pan|picos_de_pan,EL MOLINO DE DIA rosquillas de pan bolsa 250 gr,,dia,true,1.0,4.0,kg,,,,2023-03-15 00:00:00.000
25860829,https://www.dia.es/compra-online/frescos/verduras-y-hortalizas/calabacin-calabaza-y-berenjena/p/93,dia.es,"28020",frescos|verduras_y_hortalizas|calabacin_calabaza_y_berenjena,Calabacín unidad (650 gr aprox.),,,,1.49,2.29,kg,,,,2023-03-15 00:00:00.000
25869923,https://tienda.mercadona.es/product/81220.4/rape-sin-aletas-sin-dientes-pieza,mercadona.es,"28020",marisco_y_pescado|pescado_fresco,Rape sin aletas y sin dientes,Pieza,otras marcas,false,20.23,11.9,kg,false,,,2023-03-15 00:00:00.000
25860827,https://www.dia.es/compra-online/frescos/verduras-y-hortalizas/brocolis-y-coliflores/p/278856,dia.es,"28020",frescos|verduras_y_hortalizas|brocolis_y_coliflores,Coliflor unidad (1.2 Kg aprox.),,,,2.63,2.19,kg,,,,2023-03-15 00:00:00.000
25863935,https://www.dia.es/compra-online/cuidado-personal/bano-e-higiene-personal/champus/p/269368,dia.es,"28020",cuidado_personal|bano_e_higiene_personal|champus,ELVIVE champú protector del color cabello teñido bote 285 ml,,elvive,false,3.0,10.53,l,,,,2023-03-15 00:00:00.000
25859999,https://www.carrefour.es/supermercado/papilla-infantil-desde-4-meses-cereales-ecologica-almiron-sin-gluten-sin-lactosa-sin-aceite-de-palma-200-g/R-VC4AECOMM-619990/p,carrefour.es,"28020",parafarmacia|bebe|papillas_y_galletas,Papilla infantil desde 4 meses cereales ecológica Almirón sin gluten sin lactosa sin aceite de palma 200 g.,,otras marcas,false,4.19,20.95,kg,,,,2023-03-15 00:00:00.000
25856040,https://www.carrefour.es/supermercado/yogur-natural-carrefour-pack-de-8-unidades-de-125-g/R-VC4AECOMM-441067/p,carrefour.es,"28020",la_despensa|yogures_y_postres|yogur_natural_y_sabores,Yogur natural Carrefour pack de 8 unidades de 125 g.,,carrefour,true,1.4,1.4,kg,,,,2023-03-15 00:00:00.000
25869301,https://tienda.mercadona.es/product/80317/kit-minipiscinas-compuesto-alguicida-liquido-disolucion-rapida-caja,mercadona.es,"28020",limpieza_y_hogar|lejia_y_liquidos_fuertes,Kit minipiscinas,Caja,otras marcas,false,15.0,15.0,ud,false,,,2023-03-15 00:00:00.000
25861221,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/galletas/p/141106,dia.es,"28020",despensa|desayunos_y_dulces|galletas,REGLERO pastas artesanas estuche 400 gr,,reglero,false,5.29,13.23,kg,,,,2023-03-15 00:00:00.000
25858344,https://www.carrefour.es/supermercado/monster-green-bebida-energetica-pack-de-4-latas-50-cl/R-715626956/p,carrefour.es,"28020",bebidas|refrescos|energeticas,Monster Green bebida energética pack de 4 latas 50 cl.,,otras marcas,false,6.29,3.14,l,,,,2023-03-15 00:00:00.000
25869616,https://tienda.mercadona.es/product/80341/perfilador-labios-long-lasting-deliplus-07-rojo,mercadona.es,"28020",maquillaje|labios,Perfilador de labios Long Lasting Deliplus 07 rojo,,deliplus,true,2.5,2.5,ud,false,,,2023-03-15 00:00:00.000
25859568,https://www.carrefour.es/supermercado/ambientador-mini-spray-vainilla-recambio-essential-carrefour-2-ud/R-VC4AECOMM-360774/p,carrefour.es,"28020",limpieza_y_hogar|ambientadores|un_toque,Ambientador mini spray Vainilla recambio Essential Carrefour 2 ud.,,carrefour,true,2.05,1.02,ud,,,,2023-03-15 00:00:00.000
25869471,https://tienda.mercadona.es/product/47540/papel-higienico-acolchado-bosque-verde-2-capas-paquete,mercadona.es,"28020",limpieza_y_hogar|papel_higienico_y_celulosa,Papel higiénico Acolchado Bosque Verde,Paquete,bosque verde,true,3.85,0.642,ud,false,,,2023-03-15 00:00:00.000
25855013,https://www.carrefour.es/supermercado/salchichon-iberico-extra-carrefour-sin-gluten-2x625-g/R-VC4AECOMM-468304/p,carrefour.es,"28020",productos_frescos|charcuteria|salchichon_salami_y_fuet,"Salchichón ibérico extra Carrefour sin gluten 2x62,5 g",,carrefour,true,1.95,15.6,kg,,,,2023-03-15 00:00:00.000
25863576,https://www.dia.es/compra-online/bodega/vino/blanco/p/111947,dia.es,"28020",bodega|vino|blanco,CASTILLO DE SAN DIEGO BARBADILLO vino blanco de la tierra  botella 75 cl,,castillo de san diego barbadillo,false,4.35,5.8,l,,,,2023-03-15 00:00:00.000
25867382,https://tienda.mercadona.es/product/51065/queso-ensaladas-hacendado-dados-tarrina,mercadona.es,"28020",charcuteria_y_quesos|queso_untable_y_fresco,Queso para ensaladas Hacendado en dados,Tarrina,hacendado,true,2.02,10.1,kg,false,,,2023-03-15 00:00:00.000
25860608,https://www.dia.es/compra-online/frescos/charcuteria-y-quesos/curados/p/273991,dia.es,"28020",frescos|charcuteria_y_quesos|curados,DIA NUESTRA ALACENA chorizo y salchichón extra envase 2 x 100 gr,,dia,true,2.45,12.25,kg,,,,2023-03-15 00:00:00.000
25856046,https://www.carrefour.es/supermercado/yogur-de-fresa-y-platano-carrefour-classic-pack-de-8-unidades-de-125-g/R-VC4AECOMM-373057/p,carrefour.es,"28020",la_despensa|yogures_y_postres|yogur_natural_y_sabores,Yogur de fresa y plátano Carrefour Classic' pack de 8 unidades de 125 g.,,carrefour,true,1.52,1.52,kg,,,,2023-03-15 00:00:00.000
25860169,https://www.carrefour.es/supermercado/alcohol-sanitario-70-orby-250-ml/R-617301596/p,carrefour.es,"28020",parafarmacia|botiquin|antisepticos_y_talcos,Alcohol sanitario 70º Orb'y 250 ml,,otras marcas,false,1.06,0.42,"100ml",,,,2023-03-15 00:00:00.000
25864826,https://www.dia.es/compra-online/cuidado-del-hogar/cuidado-de-la-ropa/p/271295,dia.es,"28020",cuidado_del_hogar|cuidado_de_la_ropa,SKIP Ultimate detergente máquina 3 en 1 en cápsulas 16 uds,,skip u,false,6.99,0.44,lavado,,,,2023-03-15 00:00:00.000
25863603,https://www.dia.es/compra-online/bodega/vinos-de-mesa-sangrias-y-tintos-de-verano/p/265818,dia.es,"28020",bodega|vinos_de_mesa_sangrias_y_tintos_de_verano,PINTA EN COPAS vino tinto tempranillo syrah botella 75 cl,,pinta en copas,false,1.99,2.65,l,,,,2023-03-15 00:00:00.000
25856214,https://www.carrefour.es/supermercado/copa-mousse-de-chocolate-con-nata-pasteurizada-carrefour-pack-de-4-unidades-de-80-g/R-530363096/p,carrefour.es,"28020",la_despensa|yogures_y_postres|natillas_cremas_y_copas,Copa mousse de chocolate con nata pasteurizada Carrefour pack de 4 unidades de 80 g.,,carrefour,true,1.6,5.0,kg,,,,2023-03-15 00:00:00.000
25865004,https://www.dia.es/compra-online/cuidado-del-hogar-de-limpieza/bano/p/274787,dia.es,"28020",cuidado_del_hogar|productos_de_limpieza|bano,"DIA SUPER PACO limpiador gel baño botella 1,5 lt",,dia,true,1.59,1.06,l,,,,2023-03-15 00:00:00.000
25860548,https://www.dia.es/compra-online/frescos/charcuteria-y-quesos/cocidos/p/274104,dia.es,"28020",frescos|charcuteria_y_quesos|cocidos,DIA NUESTRA ALACENA pechuga de pollo finas lonchas envase 200 gr,,dia,true,2.25,11.25,kg,,,,2023-03-15 00:00:00.000
25867614,https://tienda.mercadona.es/product/86226/tarta-infantil-paw-patrol-hacendado-congelada,mercadona.es,"28020",congelados|tartas_y_churros,Tarta infantil Paw Patrol Hacendado congelada,,hacendado,true,13.8,9.858,kg,false,,,2023-03-15 00:00:00.000
25867084,https://tienda.mercadona.es/product/59168/pechuga-pavo-natural-noel-lonchas-paquete,mercadona.es,"28020",charcuteria_y_quesos|aves_y_jamon_cocido,Pechuga de pavo natural Noel lonchas,Paquete,otras marcas,false,2.3,19.167,kg,false,,,2023-03-15 00:00:00.000
25866217,https://tienda.mercadona.es/product/9191/papilla-8-cereales-con-cacao-nestle-12-meses-0-azucares-anadidos-caja,mercadona.es,"28020",bebe|alimentacion_infantil,Papilla 8 cereales con cacao Nestlé +12 meses,Caja,otras marcas,false,3.8,6.334,kg,false,,,2023-03-15 00:00:00.000
25863034,https://www.dia.es/compra-online/bebidas/cervezas/especiales/p/45210,dia.es,"28020",bebidas|cervezas|especiales,BUDWEISER cerveza lata 33 cl,,budweiser,false,0.99,3.0,l,,,,2023-03-15 00:00:00.000
25865053,https://www.dia.es/compra-online/cuidado-del-hogar-de-limpieza/hogar/p/283974,dia.es,"28020",cuidado_del_hogar|productos_de_limpieza|hogar,ESTRELLA lejía con detergente azul botella 1.43 lt,,estrella,false,2.65,1.85,l,,,,2023-03-15 00:00:00.000
25868211,https://tienda.mercadona.es/product/35292/tarro-vacio-recambio-crema-facial-deliplus,mercadona.es,"28020",cuidado_facial_y_corporal|cuidado_e_higiene_facial,Tarro vacío para recambio crema facial Deliplus,,deliplus,true,4.0,4.0,ud,false,,,2023-03-15 00:00:00.000
25870200,https://tienda.mercadona.es/product/83160.1/pan-mono,mercadona.es,"28020",panaderia_y_pasteleria|pan_de_horno,Pan moño,,otras marcas,false,1.39,2.78,kg,false,,,2023-03-15 00:00:00.000
25854405,https://www.carrefour.es/supermercado/hamburguesa-de-anojo-calidad-y-origen-carrefour-2x150-g/R-prod1070063/p,carrefour.es,"28020",productos_frescos|carniceria|vacuno,Hamburguesa de añojo Calidad y Origen Carrefour 2x150 g,,carrefour,true,3.19,10.63,kg,,,,2023-03-15 00:00:00.000
25862366,https://www.dia.es/compra-online/despensa/arroz-y-legumbres/arroz/p/145913,dia.es,"28020",despensa|arroz_y_legumbres|arroz,BRILLANTE arroz integral vaso 2 x 125 gr,,brillante,false,1.49,5.96,kg,,,,2023-03-15 00:00:00.000
25861295,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/galletas/p/288344,dia.es,"28020",despensa|desayunos_y_dulces|galletas,FLORBU galletas integrales con chocolate y 5 cereales bolsa 400 gr,,florbu,false,2.89,7.23,kg,,,,2023-03-15 00:00:00.000
25862048,https://www.dia.es/compra-online/despensa/conservas/conservas-de-pescado/p/189402,dia.es,"28020",despensa|conservas|conservas_de_pescado,CUCA sardinas en aceite de oliva lata 85 gr,,cuca,false,2.39,28.12,kg,,,,2023-03-15 00:00:00.000
25870405,https://tienda.mercadona.es/product/63544/rosca-jamon-serrano-queso-emmental-hacendado,mercadona.es,"28020",pizzas_y_platos_preparados|pizzas,Rosca jamón serrano y queso emmental Hacendado,,hacendado,true,3.5,8.334,kg,false,,,2023-03-15 00:00:00.000
25861942,https://www.dia.es/compra-online/despensa/desayunos-y-dulces/preparacion-de-postres/p/21651,dia.es,"28020",despensa|desayunos_y_dulces|preparacion_de_postres,DIA DELIMAGIC caramelo líquido bote 400 gr,,dia,true,2.39,5.98,kg,,,,2023-03-15 00:00:00.000
25868962,https://tienda.mercadona.es/product/69484/patata-micro-paquete,mercadona.es,"28020",fruta_y_verdura|verdura,Patata para micro,Paquete,otras marcas,false,1.3,3.25,kg,false,,,2023-03-15 00:00:00.000
25860750,https://www.dia.es/compra-online/frescos/pescado-y-marisco/pescado-y-marisco-fresco/p/269628,dia.es,"28020",frescos|pescado_y_marisco|pescado_y_marisco_fresco,SELECCIÓN DE DIA escalopines de salmón bandeja (peso aprox. 350 gr),,dia,true,8.58,24.5,kg,,,,2023-03-15 00:00:00.000
25858958,https://www.carrefour.es/supermercado/cava-bonaval-brut-75-cl/R-673301789/p,carrefour.es,"28020",bebidas|cava_y_champagne|cavas,Cava Bonaval brut 75 cl.,,otras marcas,false,2.95,2.95,ud,,,,2023-03-15 00:00:00.000
25854647,https://www.carrefour.es/supermercado/mango-carrefour-700-g/R-fprod1430075/p,carrefour.es,"28020",productos_frescos|frutas|pinas_kiwis_aguacates_y_tropicales,Mango Carrefour 700 g,,carrefour,true,2.25,3.21,kg,,,,2023-03-15 00:00:00.000
25868312,https://tienda.mercadona.es/product/23184/gel-bano-avena-deliplus-piel-sensible-botella,mercadona.es,"28020",cuidado_facial_y_corporal|gel_y_jabon_de_manos,Gel de baño avena Deliplus piel sensible,Botella,deliplus,true,1.4,0.187,"100ml",false,,,2023-03-15 00:00:00.000
25865165,https://www.dia.es/compra-online/cuidado-del-hogar/bazar/p/273834,dia.es,"28020",cuidado_del_hogar|bazar,OCB Papel de fumar azul X-pert envase 50 uds,,ocb p,false,0.65,0.65,ud,,,,2023-03-15 00:00:00.000
25862481,https://www.dia.es/compra-online/despensa/salsas/tomate/p/132345,dia.es,"28020",despensa|salsas|tomate,GALLO salsa boloñesa frasco 350 gr,,gallo,false,2.85,8.14,kg,,,,2023-03-15 00:00:00.000
25868720,https://tienda.mercadona.es/product/23367/capsulas-valeriana-deliplus-elaborado-base-especies-vegetales-caja,mercadona.es,"28020",fitoterapia_y_parafarmacia|fitoterapia,Cápsulas Valeriana Deliplus,Caja,deliplus,true,4.15,0.07,ud,false,,,2023-03-15 00:00:00.000
25867024,https://tienda.mercadona.es/product/13811/galletas-roditas-banadas-con-chocolate-blanco-hacendado-caja,mercadona.es,"28020",cereales_y_galletas|galletas,Galletas Roditas bañadas con chocolate blanco Hacendado,Caja,hacendado,true,1.45,4.834,kg,false,,,2023-03-15 00:00:00.000
25860557,https://www.dia.es/compra-online/frescos/charcuteria-y-quesos/cocidos/p/273952,dia.es,"28020",frescos|charcuteria_y_quesos|cocidos,DIA NUESTRA ALACENA mortadela de pavo finas lonchas envase 200 gr,,dia,true,1.79,8.95,kg,,,,2023-03-15 00:00:00.000
25863631,https://www.dia.es/compra-online/congelados/precocinados/p/254965,dia.es,"28020",congelados|precocinados,DIA AL PUNTO Wok de verduras bolsa 450 gr,,dia,true,1.99,4.42,kg,,,,2023-03-15 00:00:00.000
25859968,https://www.carrefour.es/supermercado/bloque-de-calcio-para-tortugas/R-800535181/p,carrefour.es,"28020",mascotas|peces_y_tortugas|peces,Bloque de Calcio para Tortugas,,otras marcas,false,0.99,28.29,kg,,,,2023-03-15 00:00:00.000
